Date,AAPL,MSFT,TSLA,SPY,TLT,GLD
2020-01-03,-0.009722137188355018,-0.012451548619052955,0.02963325829792085,-0.0075722377460211154,0.015400675007997355,0.013268521727000326
2020-01-06,0.007967929080131775,0.002584566304757674,0.01925463704513497,0.003815007013116656,-0.005678654208312817,0.010489502076611812
2020-01-07,-0.004703081120416286,-0.009117667643492089,0.03880052465815398,-0.002811919890618686,-0.004915888577499361,0.003935150508558971
2020-01-08,0.016086443512727033,0.015928560206617037,0.04920482578812169,0.005329692735577485,-0.006611367441758165,-0.007501524641443713
2020-01-09,0.021240867523065976,0.012492768350781613,-0.021945011900097344,0.006780566404088972,0.003510554840131297,-0.005651653463197515
2020-01-10,0.0022607848031757083,-0.004626897337454694,-0.006627297633174267,-0.002877812870397012,0.008891163857629003,0.006026192495848015
2020-01-13,0.021364093412312046,0.012024195147352978,0.09768895885093332,0.0068776769646932134,-0.0030340632040838367,-0.007419483430124996
2020-01-14,-0.013503150139228426,-0.007043211523730664,0.024882822120200876,-0.0015247438412018255,0.005143983570333743,-0.0008915435213457945
2020-01-15,-0.004285547558210645,0.006476117961396799,-0.03610201351305786,0.0022599118960702214,0.006631683861600957,0.005834242779070742
2020-01-16,0.012526897411820226,0.01832335977156352,-0.009662477636014799,0.008318399585178993,-0.003150070102414193,-0.0015695082440052577
2020-01-17,0.011070628632793067,0.005596712190883313,-0.005822894156913949,0.0031123342567473955,-0.008548796887430377,0.0018454259925253513
2020-01-21,-0.00677698729862275,-0.003590558534326438,0.07189030619278935,-0.0019581616358058662,0.010506209160561664,0.0010915790702048511
2020-01-22,0.003569630030802351,-0.004804920777528809,0.04086264444061727,0.00012105657696559469,0.0035130424980258645,0.0003406555206315609
2020-01-23,0.004815966270104832,0.006155881536681118,0.004635122144013071,0.001146824357787457,0.007001879417549928,0.002248122121045526
2020-01-24,-0.0028820558142642616,-0.010076747523467766,-0.012897603180825445,-0.008893185434709627,0.008088248235107676,0.005845572586286041
2020-01-27,-0.029405295783072938,-0.01672326942254654,-0.012039272835579595,-0.016029301529066897,0.015554979309707395,0.006825312844883635
2020-01-28,0.028289484265629383,0.019595805858731552,0.015913383222044608,0.010479067259270947,-0.007831697321337594,-0.008926785569624784
2020-01-29,0.02093230755804254,0.015593043725103728,0.024854513769903885,-0.0008261378703254829,0.009779338381428415,0.005417872354848807
2020-01-30,-0.0014489168497573424,0.02820748670933959,0.10296225866535558,0.0032453258596709667,0.00013859697343820976,6.732120695107646e-05
2020-01-31,-0.044339055744919253,-0.014758377367169229,0.015230690473505337,-0.01815761362610313,0.009130237492142257,0.005792420039608892
2020-02-03,-0.0027462666786922663,0.02437843704851006,0.19894859376394902,0.007428273982669431,-0.0008106301876206201,-0.006495688802043542
2020-02-04,0.03301365286614222,0.032916680599017756,0.13725640223576474,0.015241131954635723,-0.01346729059950158,-0.01300895070524588
2020-02-05,0.008154398440768817,-0.0012214640721085468,-0.1717583947927872,0.011548217142813177,-0.010934401138943062,0.0012293105482077404
2020-02-06,0.011697024047235827,0.020733787257618763,0.01940931694254422,0.003364468241761287,0.0045071887875673955,0.005388399719282511
2020-02-07,-0.013592803525946051,0.0014160035682975192,-0.001188323805631053,-0.005329242904349885,0.012477570918149716,0.002645857569860688
2020-02-10,0.0047495553982424,0.0261566159548543,0.031026496329857656,0.007465268667846026,0.0027695802058727015,0.0025712490701368385
2020-02-11,-0.006033221604825112,-0.022575286236051872,0.004019260937028868,0.0017330529690193774,-0.0050402597180537745,-0.0034419552752806837
2020-02-12,0.023747665274278074,0.0014638428118218805,-0.009155657933695438,0.006442807742604861,-0.005066487620022708,-0.0008127480224853212
2020-02-13,-0.007121025785926105,-0.005413934839015977,0.047843652551780025,-0.0010668777989459866,0.0038369647501803605,0.00569345014846645
2020-02-14,0.0002463853758858381,0.008927117694915498,-0.004937755668348531,0.0016020258642468477,0.004376836320631128,0.004178427664004669
2020-02-18,-0.018310426433213678,0.010142886466169232,0.0729597130158357,-0.002577045275598322,0.006849047169189104,0.012818816524224008
2020-02-19,0.014482437987590968,0.002999167060539154,0.06875580895325561,0.00478113591919227,-6.83736302988791e-05,0.005831221275388376
2020-02-20,-0.010258683360829912,-0.015271354851237984,-0.019631105097986157,-0.004108056635159896,0.007832913199840696,0.004084659090851872
2020-02-21,-0.02263509130692465,-0.03161241494538103,0.0017678087791648256,-0.010298432851914563,0.009341265892181871,0.015025216397275942
2020-02-24,-0.04750052373225777,-0.04311544986777038,-0.07459490327646512,-0.033165158978889275,0.014927897367661425,0.008985128746405113
2020-02-25,-0.03387216382271063,-0.01650196504559409,-0.040633739641448896,-0.03030212011993283,0.0053246598532898926,-0.017874260693127697
2020-02-26,0.015863683723299715,0.01249494044418964,-0.026390470576789893,-0.0036782918404896225,-0.0052964580159279295,0.004370503298157802
2020-02-27,-0.06536833996163283,-0.07045928072852992,-0.1281458395846271,-0.044911803740541933,0.010848919464830242,0.00019483522153040944
2020-02-28,-0.000584936145336612,0.024212998835200672,-0.016215047800994142,-0.004201425056571284,0.022582934272050048,-0.03649347478693177
2020-03-02,0.09310074817927805,0.06653929059393482,0.11322034293215233,0.04330652257986056,-0.007356908424252184,0.005526297603759334
2020-03-03,-0.031759101272910706,-0.04791957764037513,0.0025416095259802596,-0.028632467690036578,0.01552574289140174,0.031434333360162325
2020-03-04,0.04638432964137151,0.03671494103309425,0.0053520173720666975,0.042033075323505864,-0.010618393670507875,0.0017545277375516921
2020-03-05,-0.03243705368843808,-0.02509498684217959,-0.033302230445070524,-0.03324176686285718,0.02489126053377766,0.021600945458936538
2020-03-06,-0.01327998930676122,-0.028267132459070865,-0.029066704869448956,-0.016531213154928004,0.05204411377768725,0.00038096105467699815
2020-03-09,-0.07909212161692558,-0.06777264632591495,-0.13572525720249962,-0.07809429946623236,0.027102704394047494,0.0016502348575044845
2020-03-10,0.07202159315601442,0.06838382822525824,0.061398023823663106,0.05174478163781915,-0.05125768916288054,-0.02110133630677158
2020-03-11,-0.034730766732445684,-0.045301726013908916,-0.017200452670558586,-0.04874877198629368,-0.03679773407819831,-0.0035603512879937016
2020-03-12,-0.09875446135165156,-0.09483829993950188,-0.11617242301113506,-0.09567683348677614,0.006196467969118213,-0.0398882588306293
2020-03-13,0.11980864310245565,0.14216867581218895,-0.0248505535904755,0.08548620441957655,-0.022602858962205152,-0.03051623730778741
2020-03-16,-0.1286472611045183,-0.14739044319503025,-0.18577806455584012,-0.10942370029930737,0.06476530026995331,-0.011446115323986206
2020-03-17,0.04397015468228238,0.0823369484633425,-0.03341046380880208,0.05399197711757653,-0.06668258089606949,0.0135554799295321
2020-03-18,-0.024479859643426916,-0.04209641012332155,-0.1603440409986845,-0.05063273331359819,-0.05641275991371375,-0.019921988429849713
2020-03-19,-0.007662052990372925,0.01645338333907298,0.1838768421567878,0.0021248239082274356,0.02722503012425115,-0.018905499074657994
2020-03-20,-0.06348565370260795,-0.037558849265961425,-0.0002571736151377735,-0.04309414618646379,0.0751966210142021,0.014995707221804766
2020-03-23,-0.021244206621639394,-0.009974668029556266,0.015811747064244486,-0.025568185940312627,0.04120839801012721,0.044179590424960224
2020-03-24,0.10032543448141928,0.0908957313566694,0.16281749323562988,0.09060313590645341,-0.018614687652417472,0.048530353360380474
2020-03-25,-0.005508655691561337,-0.009572673266469045,0.06782176450892674,0.014970320892359057,-0.002270984677438248,-0.01368964099270864
2020-03-26,0.05262300637304729,0.06255141468278702,-0.020565621439638027,0.05838975572913507,0.00492212104243106,0.012822223412266576
2020-03-27,-0.041402417244982836,-0.041060762606411005,-0.026128393930185068,-0.029785812139483392,0.026692731813504622,-0.006460489804721581
2020-03-30,0.028538028570401774,0.07034046703358321,-0.02377714859552571,0.03247611398319572,-0.008228598390926045,0.004400644787818209
2020-03-31,-0.002040723515390197,-0.015727216859268478,0.04355446239344318,-0.014905703600990416,-0.008116712394777736,-0.03184668568859872
2020-04-01,-0.052616926866310365,-0.03550848885315383,-0.08099239055277141,-0.04500488384109025,0.014010120685995275,0.009456223354449733
2020-04-02,0.016686665229304065,0.020708680692181014,-0.05625466454987249,0.023075595628620826,0.006345908706736791,0.0163934225377782
2020-04-03,-0.014371287359420282,-0.009210265347226354,0.05619734693587186,-0.01445412754870301,0.0023795737698650843,0.0049374590529023266
2020-04-06,0.08723753199736684,0.07436789855049764,0.0754775752334993,0.06716603082408601,-0.0026116190216977087,0.027710521817620126
2020-04-07,-0.011582454439262202,-0.010770305599439256,0.05658223700690801,0.0010194240836778334,-0.010472533366750914,-0.005354484768834378
2020-04-08,0.025594825766327434,0.01003109231849253,0.006214994497730331,0.033568356384232834,-0.007275929060646891,-0.008907968786563414
2020-04-09,0.007215888269259674,6.0701280728991946e-05,0.04402015748241661,0.015217494940030551,0.0018176599387882408,0.026123560972308058
2020-04-13,0.019627447863873604,0.0022406556585479187,0.13603839302984921,-0.0091304644344532,-0.009130320330185793,0.017140343933811808
2020-04-14,0.05050304289355578,0.04948334101356555,0.09054457315006381,0.029493108591819084,-0.00024350887649682296,0.007868093580683189
2020-04-15,-0.009127284791173307,-0.010477779339631677,0.028088878270565276,-0.021248004559536127,0.02648898230717589,-0.005101958505246418
2020-04-16,0.007946040900496554,0.03002085969611379,0.021073401625000487,0.0048241789829925885,0.011356864706050018,-0.0008649946516461338
2020-04-17,-0.013568790471283565,0.008811495211311637,0.011647723586206471,0.027015450399650698,-0.013404730728558079,-0.019417471147623044
2020-04-20,-0.02075669575242789,-0.01982056949026567,-0.009988248360573104,-0.01761784833019364,0.00804483216608598,0.007126124562213176
2020-04-21,-0.030910501840149762,-0.04135730635988577,-0.07990777996173748,-0.03036310782010454,0.012591142067051475,-0.006825274631933054
2020-04-22,0.028803623604633843,0.03396519277253396,0.06609682849410836,0.022194237851319132,-0.010216228757881085,0.019670860003665247
2020-04-23,-0.0038751423086973436,-0.01210267429896883,-0.03616946277907396,-7.184517317604389e-05,0.005308673678646514,0.00995486708021609
2020-04-24,0.028869580990802834,0.018259326802058107,0.02766324531628772,0.013938965043503337,0.002346477891731924,-0.004285520778353313
2020-04-27,0.0007065566155268765,-0.0028647348916961413,0.10149622245552825,0.014418306762015165,-0.018613634950686575,-0.006640444141094992
2020-04-28,-0.016209332963875833,-0.024360629348175844,-0.037095477323576875,-0.004598080549738759,0.011511640070578366,-0.004456556273727319
2020-04-29,0.03284535934309729,0.044873446675286255,0.040812876924676944,0.026177815200919108,-0.005189344762388859,0.005533445721913166
